,solar-rooftop,onwind,offwind
2023-01-15 03:00:00+01:00,0.0,0.43801188951103304,0.0
2023-01-15 04:00:00+01:00,0.0,0.47649206646227066,0.0
2023-01-15 05:00:00+01:00,0.0,0.5047044655237766,0.0
2023-01-15 06:00:00+01:00,0.0,0.5198662310058104,0.0
2023-01-15 07:00:00+01:00,0.0,0.5613211847288395,0.0
2023-01-15 08:00:00+01:00,0.019742068845854062,0.5891497416262432,0.0
2023-01-15 09:00:00+01:00,0.055878935349164785,0.6190894304262087,0.0
2023-01-15 10:00:00+01:00,0.15001239856572846,0.639049222959519,0.0
2023-01-15 11:00:00+01:00,0.26655208524748286,0.6642868452492334,0.0
2023-01-15 12:00:00+01:00,0.3261198500695754,0.6971053502799648,0.0
2023-01-15 13:00:00+01:00,0.30876868921543377,0.7084286941209774,0.0
2023-01-15 14:00:00+01:00,0.23198638685301173,0.7042064303158541,0.0
2023-01-15 15:00:00+01:00,0.15260824152815908,0.6802162950594715,0.0
2023-01-15 16:00:00+01:00,0.06510100903148415,0.6486932573325848,0.0
2023-01-15 17:00:00+01:00,0.01755609582485984,0.6283496226351724,0.0
2023-01-15 18:00:00+01:00,0.013184149782871397,0.6305567150787595,0.0
2023-01-15 19:00:00+01:00,0.0,0.6273420369544043,0.0
2023-01-15 20:00:00+01:00,0.0,0.6283496226351724,0.0
2023-01-15 21:00:00+01:00,0.0,0.6236475561249214,0.0
2023-01-15 22:00:00+01:00,0.0,0.6103570211928855,0.0
2023-01-15 23:00:00+01:00,0.0,0.6018165330416132,0.0
2023-01-16 00:00:00+01:00,0.0,0.6136196795877534,0.0
2023-01-16 01:00:00+01:00,0.0,0.6401527691813126,0.0
2023-01-16 02:00:00+01:00,0.0,0.6591529563043675,0.0
2023-01-16 03:00:00+01:00,0.0,0.6856860458979267,0.0
2023-01-16 04:00:00+01:00,0.0,0.6874613159068991,0.0
2023-01-16 05:00:00+01:00,0.0,0.6935548102620203,0.0
2023-01-16 06:00:00+01:00,0.0,0.6853981642748501,0.0
2023-01-16 07:00:00+01:00,0.0,0.6537791660069379,0.0
2023-01-16 08:00:00+01:00,0.019127263933699436,0.6030160398044324,0.0
2023-01-16 09:00:00+01:00,0.04815971811877894,0.5626166520326841,0.0
2023-01-16 10:00:00+01:00,0.11093813081545674,0.5509094660275694,0.0
2023-01-16 11:00:00+01:00,0.16428953485909695,0.572452607487801,0.0
2023-01-16 12:00:00+01:00,0.1947565338392039,0.6165464760890321,0.0
2023-01-16 13:00:00+01:00,0.2099900333292574,0.620864700435181,0.0
2023-01-16 14:00:00+01:00,0.1706425189513614,0.6442790724454104,0.0
2023-01-16 15:00:00+01:00,0.11694955662319084,0.652339757891555,0.0
2023-01-16 16:00:00+01:00,0.04214829231104483,0.6046473690018664,0.0
2023-01-16 17:00:00+01:00,0.015916616059114173,0.5292223837557996,0.0
2023-01-16 18:00:00+01:00,0.013594019724307814,0.45825956366741993,0.0
2023-01-16 19:00:00+01:00,0.0,0.38125122949443185,0.0
2023-01-16 20:00:00+01:00,0.0,0.30640200749451824,0.0
2023-01-16 21:00:00+01:00,0.0,0.2554949404804744,0.0
2023-01-16 22:00:00+01:00,0.0,0.19455999692926268,0.0
2023-01-16 23:00:00+01:00,0.0,0.1585747940446888,0.0
2023-01-17 00:00:00+01:00,0.0,0.13583214582163813,0.0
2023-01-17 01:00:00+01:00,0.0,0.12186988710242347,0.0
2023-01-17 02:00:00+01:00,0.0,0.10018280483065363,0.0
2023-01-17 03:00:00+01:00,0.0,0.0863165066524645,0.0
